student_id,course_id,term,grade_letter,grade_value,student_rating
S1131,COURSE1078,Spring 2023,A,4.0,1.0
S1131,COURSE1004,Spring 2024,A,4.0,1.0
S1131,COURSE1034,Fall 2024,B-,2.7,
S1131,COURSE1060,Spring 2025,B-,2.7,3.0
S1131,COURSE1077,Fall 2024,A-,3.7,4.0
S1131,COURSE1013,Spring 2025,A,4.0,2.0
S1132,COURSE1035,Spring 2024,B-,2.7,2.0
S1132,COURSE1071,Spring 2024,B,3.0,4.0
S1132,COURSE1062,Fall 2024,C-,1.7,3.0
S1132,COURSE1017,Spring 2025,C+,2.3,5.0
S1132,COURSE1080,Spring 2025,B+,3.3,3.0
S1132,COURSE1089,Fall 2025,A-,3.7,1.0
S1132,COURSE1008,Spring 2024,A-,3.7,
S1132,COURSE1044,Spring 2025,C-,1.7,2.0
S1132,COURSE1098,Spring 2024,A-,3.7,
S1132,COURSE1053,Fall 2024,C,2.0,
S1132,COURSE1026,Spring 2025,D,1.0,2.0
S1132,COURSE1072,Spring 2025,C,2.0,
S1132,COURSE1074,Spring 2024,C-,1.7,1.0
S1132,COURSE1095,Spring 2024,A,4.0,3.0
S1132,COURSE1041,Fall 2024,D,1.0,5.0
S1132,COURSE1033,Spring 2024,D,1.0,2.0
S1133,COURSE1000,Fall 2025,B+,3.3,
S1133,COURSE1054,Spring 2024,C+,2.3,5.0
S1133,COURSE1081,Fall 2024,A,4.0,
S1133,COURSE1009,Spring 2023,B,3.0,2.0
S1133,COURSE1063,Fall 2025,B+,3.3,3.0
S1133,COURSE1072,Spring 2025,A,4.0,
S1133,COURSE1099,Spring 2024,A-,3.7,5.0
S1133,COURSE1027,Spring 2024,A,4.0,
S1133,COURSE1018,Spring 2024,C+,2.3,1.0
S1133,COURSE1045,Spring 2023,B,3.0,4.0
S1133,COURSE1090,Fall 2023,C,2.0,3.0
S1133,COURSE1036,Spring 2025,D+,1.3,1.0
S1133,COURSE1086,Spring 2023,D+,1.3,
S1133,COURSE1023,Spring 2023,A,4.0,1.0
S1133,COURSE1060,Spring 2025,B,3.0,2.0
S1133,COURSE1030,Spring 2024,B,3.0,2.0
S1133,COURSE1075,Spring 2025,B-,2.7,3.0
S1133,COURSE1035,Fall 2024,A,4.0,2.0
S1133,COURSE1032,Fall 2023,B+,3.3,2.0
S1133,COURSE1067,Spring 2025,B,3.0,5.0
S1134,COURSE1018,Spring 2025,A-,3.7,3.0
S1134,COURSE1036,Spring 2025,D+,1.3,5.0
S1134,COURSE1054,Fall 2025,D,1.0,
S1134,COURSE1045,Spring 2025,B,3.0,3.0
S1134,COURSE1009,Fall 2025,C,2.0,4.0
S1134,COURSE1027,Fall 2025,D+,1.3,4.0
S1134,COURSE1081,Fall 2025,C+,2.3,2.0
S1134,COURSE1013,Spring 2025,B-,2.7,4.0
S1134,COURSE1051,Fall 2025,B-,2.7,3.0
S1134,COURSE1007,Fall 2025,C+,2.3,5.0
S1135,COURSE1006,Fall 2025,A-,3.7,1.0
S1135,COURSE1060,Spring 2023,C,2.0,
S1135,COURSE1069,Spring 2025,F,0.0,4.0
S1135,COURSE1042,Spring 2023,B,3.0,4.0
S1135,COURSE1051,Fall 2023,D,1.0,5.0
S1135,COURSE1078,Fall 2023,C,2.0,4.0
S1135,COURSE1015,Fall 2024,A-,3.7,4.0
S1135,COURSE1087,Fall 2025,B,3.0,3.0
S1135,COURSE1033,Spring 2024,C,2.0,5.0
S1135,COURSE1096,Spring 2024,B+,3.3,
S1135,COURSE1024,Fall 2023,B+,3.3,2.0
S1135,COURSE1092,Spring 2025,C-,1.7,5.0
S1135,COURSE1040,Fall 2025,A,4.0,
S1135,COURSE1017,Spring 2024,C,2.0,1.0
S1135,COURSE1064,Fall 2023,A-,3.7,1.0
S1135,COURSE1058,Spring 2025,D,1.0,
S1135,COURSE1088,Spring 2025,B,3.0,5.0
S1135,COURSE1085,Fall 2025,A-,3.7,3.0
S1135,COURSE1091,Spring 2023,C,2.0,3.0
S1136,COURSE1015,Spring 2025,C,2.0,4.0
S1136,COURSE1096,Spring 2024,B,3.0,
S1136,COURSE1060,Spring 2024,B-,2.7,5.0
S1136,COURSE1069,Fall 2025,A-,3.7,2.0
S1136,COURSE1024,Spring 2025,B+,3.3,5.0
S1136,COURSE1051,Spring 2025,B-,2.7,
S1136,COURSE1078,Fall 2022,C,2.0,3.0
S1136,COURSE1033,Spring 2023,C-,1.7,
S1136,COURSE1087,Spring 2024,C+,2.3,
S1136,COURSE1042,Spring 2024,F,0.0,2.0
S1136,COURSE1006,Fall 2024,A,4.0,4.0
S1136,COURSE1068,Fall 2023,A,4.0,1.0
S1136,COURSE1029,Fall 2023,A-,3.7,3.0
S1136,COURSE1095,Spring 2022,C-,1.7,1.0
S1136,COURSE1059,Spring 2023,B-,2.7,
S1136,COURSE1011,Spring 2022,B,3.0,5.0
S1136,COURSE1017,Spring 2025,B+,3.3,2.0
S1136,COURSE1044,Fall 2023,B-,2.7,4.0
S1136,COURSE1063,Spring 2023,C-,1.7,3.0
S1136,COURSE1039,Fall 2024,C-,1.7,
S1136,COURSE1023,Spring 2022,B,3.0,5.0
S1137,COURSE1025,Spring 2024,A-,3.7,4.0
S1137,COURSE1070,Spring 2023,A-,3.7,4.0
S1137,COURSE1052,Spring 2022,C+,2.3,5.0
S1137,COURSE1088,Spring 2023,B,3.0,5.0
S1137,COURSE1079,Spring 2023,D+,1.3,
S1137,COURSE1007,Fall 2025,B+,3.3,3.0
S1137,COURSE1016,Fall 2023,C+,2.3,
S1137,COURSE1097,Spring 2023,B,3.0,
S1137,COURSE1043,Spring 2023,A-,3.7,4.0
S1137,COURSE1061,Spring 2025,C+,2.3,2.0
S1137,COURSE1034,Spring 2022,B+,3.3,
S1137,COURSE1074,Fall 2025,B+,3.3,3.0
S1137,COURSE1076,Fall 2024,C-,1.7,3.0
S1137,COURSE1010,Fall 2024,A,4.0,
S1137,COURSE1008,Fall 2024,B,3.0,2.0
S1137,COURSE1031,Spring 2025,C-,1.7,1.0
S1137,COURSE1023,Fall 2022,C,2.0,5.0
S1137,COURSE1047,Spring 2023,F,0.0,5.0
S1137,COURSE1001,Spring 2022,F,0.0,
S1137,COURSE1049,Fall 2024,B+,3.3,4.0
S1138,COURSE1065,Fall 2025,C-,1.7,5.0
S1138,COURSE1047,Fall 2024,C+,2.3,1.0
S1138,COURSE1092,Fall 2025,A-,3.7,1.0
S1138,COURSE1074,Fall 2024,D+,1.3,
S1138,COURSE1029,Fall 2024,C+,2.3,3.0
S1138,COURSE1002,Spring 2024,B+,3.3,5.0
S1138,COURSE1083,Spring 2025,A,4.0,4.0
S1138,COURSE1056,Spring 2025,B+,3.3,
S1138,COURSE1011,Spring 2024,B-,2.7,5.0
S1138,COURSE1020,Fall 2025,A-,3.7,2.0
S1138,COURSE1038,Fall 2025,A,4.0,4.0
S1138,COURSE1090,Fall 2024,B-,2.7,2.0
S1138,COURSE1069,Spring 2024,A-,3.7,2.0
S1138,COURSE1005,Spring 2025,B+,3.3,4.0
S1138,COURSE1009,Fall 2025,A,4.0,
S1138,COURSE1034,Spring 2024,C-,1.7,3.0
S1138,COURSE1024,Spring 2025,D+,1.3,
S1139,COURSE1074,Spring 2024,C+,2.3,5.0
S1139,COURSE1092,Fall 2022,C,2.0,4.0
S1139,COURSE1038,Fall 2025,B-,2.7,5.0
S1139,COURSE1029,Spring 2022,A-,3.7,5.0
S1139,COURSE1065,Spring 2022,A-,3.7,4.0
S1139,COURSE1047,Fall 2025,D+,1.3,4.0
S1139,COURSE1002,Spring 2025,B,3.0,3.0
S1139,COURSE1011,Spring 2025,B,3.0,
S1139,COURSE1083,Spring 2023,D+,1.3,3.0
S1139,COURSE1020,Fall 2022,C+,2.3,
S1139,COURSE1056,Spring 2023,D,1.0,3.0
S1139,COURSE1069,Spring 2024,C,2.0,1.0
S1139,COURSE1066,Spring 2023,A,4.0,3.0
S1139,COURSE1033,Fall 2022,C,2.0,3.0
S1139,COURSE1079,Spring 2025,A,4.0,3.0
S1139,COURSE1095,Fall 2023,C,2.0,
S1139,COURSE1042,Fall 2024,C-,1.7,3.0
S1139,COURSE1055,Spring 2023,A-,3.7,
S1139,COURSE1088,Spring 2024,B-,2.7,
S1139,COURSE1048,Fall 2024,D+,1.3,1.0
S1139,COURSE1044,Fall 2023,B+,3.3,1.0
S1140,COURSE1013,Fall 2025,B-,2.7,1.0
S1140,COURSE1040,Spring 2025,D,1.0,4.0
S1140,COURSE1004,Fall 2025,C-,1.7,
S1140,COURSE1067,Spring 2025,B-,2.7,3.0
S1140,COURSE1058,Fall 2025,B,3.0,4.0
S1140,COURSE1076,Fall 2025,B-,2.7,2.0
S1140,COURSE1085,Fall 2025,A-,3.7,1.0
S1140,COURSE1057,Spring 2025,B+,3.3,4.0
S1140,COURSE1093,Spring 2025,B-,2.7,2.0
S1140,COURSE1069,Fall 2025,D+,1.3,
S1141,COURSE1025,Spring 2022,D+,1.3,5.0
S1141,COURSE1097,Spring 2023,B,3.0,4.0
S1141,COURSE1088,Spring 2025,D,1.0,
S1141,COURSE1079,Spring 2025,A-,3.7,4.0
S1141,COURSE1070,Fall 2024,B,3.0,2.0
S1141,COURSE1016,Fall 2024,D,1.0,4.0
S1141,COURSE1061,Fall 2024,C,2.0,4.0
S1141,COURSE1043,Spring 2024,A-,3.7,3.0
S1141,COURSE1034,Spring 2023,A-,3.7,1.0
S1141,COURSE1007,Spring 2023,B+,3.3,2.0
S1141,COURSE1052,Fall 2025,C,2.0,4.0
S1141,COURSE1094,Fall 2022,F,0.0,
S1141,COURSE1012,Fall 2024,B-,2.7,
S1141,COURSE1030,Spring 2023,D+,1.3,1.0
S1141,COURSE1055,Fall 2022,D+,1.3,3.0
S1141,COURSE1074,Fall 2024,B-,2.7,4.0
S1141,COURSE1054,Spring 2022,B-,2.7,1.0
S1141,COURSE1026,Fall 2022,C-,1.7,
S1141,COURSE1027,Spring 2024,D+,1.3,4.0
S1141,COURSE1096,Spring 2023,B,3.0,4.0
S1141,COURSE1015,Fall 2025,A-,3.7,3.0
S1142,COURSE1027,Spring 2024,A-,3.7,2.0
S1142,COURSE1063,Fall 2023,A,4.0,
S1142,COURSE1054,Fall 2023,B+,3.3,5.0
S1142,COURSE1036,Fall 2025,B,3.0,1.0
S1142,COURSE1090,Fall 2024,B,3.0,
S1142,COURSE1018,Spring 2024,B,3.0,5.0
S1142,COURSE1000,Spring 2024,C,2.0,3.0
S1142,COURSE1072,Fall 2023,C-,1.7,5.0
S1142,COURSE1009,Fall 2024,B+,3.3,1.0
S1142,COURSE1045,Spring 2025,B-,2.7,
S1142,COURSE1081,Spring 2024,A,4.0,2.0
S1142,COURSE1099,Spring 2025,A-,3.7,5.0
S1142,COURSE1070,Spring 2024,C-,1.7,3.0
S1142,COURSE1053,Fall 2023,C+,2.3,2.0
S1142,COURSE1031,Fall 2023,C-,1.7,4.0
S1142,COURSE1001,Fall 2024,C-,1.7,4.0
S1142,COURSE1080,Fall 2025,B-,2.7,1.0
S1142,COURSE1040,Fall 2024,B,3.0,4.0
S1142,COURSE1050,Fall 2024,A-,3.7,1.0
S1143,COURSE1061,Spring 2022,B,3.0,1.0
S1143,COURSE1043,Fall 2024,A,4.0,
S1143,COURSE1088,Spring 2024,B+,3.3,
S1143,COURSE1016,Fall 2022,C+,2.3,2.0
S1143,COURSE1097,Spring 2024,D,1.0,4.0
S1143,COURSE1034,Fall 2024,A-,3.7,1.0
S1143,COURSE1079,Fall 2023,A-,3.7,
S1143,COURSE1007,Fall 2025,A,4.0,4.0
S1143,COURSE1052,Spring 2022,A,4.0,5.0
S1143,COURSE1070,Spring 2025,B,3.0,2.0
S1143,COURSE1025,Spring 2025,D+,1.3,
S1143,COURSE1005,Fall 2022,B-,2.7,3.0
S1143,COURSE1009,Spring 2023,B,3.0,3.0
S1143,COURSE1000,Fall 2022,C+,2.3,3.0
S1143,COURSE1013,Spring 2022,C+,2.3,3.0
S1143,COURSE1092,Spring 2025,C,2.0,5.0
S1143,COURSE1072,Fall 2025,A-,3.7,2.0
S1143,COURSE1002,Spring 2023,C,2.0,
S1143,COURSE1093,Spring 2022,D,1.0,4.0
S1143,COURSE1090,Spring 2022,A,4.0,3.0
S1143,COURSE1078,Spring 2024,A,4.0,
S1143,COURSE1030,Spring 2022,D,1.0,4.0
S1144,COURSE1079,Fall 2025,B-,2.7,4.0
S1144,COURSE1052,Spring 2024,A,4.0,3.0
S1144,COURSE1025,Spring 2025,B-,2.7,3.0
S1144,COURSE1061,Fall 2025,A-,3.7,
S1144,COURSE1007,Spring 2025,D,1.0,2.0
S1144,COURSE1043,Spring 2025,B+,3.3,
S1144,COURSE1088,Fall 2025,A-,3.7,1.0
S1144,COURSE1097,Spring 2024,F,0.0,
S1144,COURSE1016,Fall 2025,B-,2.7,
S1144,COURSE1070,Fall 2024,F,0.0,4.0
S1144,COURSE1034,Fall 2024,C+,2.3,4.0
S1144,COURSE1018,Spring 2025,B-,2.7,
S1144,COURSE1035,Fall 2024,B-,2.7,2.0
S1144,COURSE1075,Fall 2024,D+,1.3,1.0
S1144,COURSE1051,Fall 2024,D,1.0,
S1144,COURSE1071,Fall 2025,B,3.0,
S1145,COURSE1055,Spring 2024,C+,2.3,
S1145,COURSE1073,Spring 2025,C-,1.7,4.0
S1145,COURSE1046,Fall 2024,B+,3.3,4.0
S1145,COURSE1091,Fall 2024,B+,3.3,1.0
S1145,COURSE1064,Fall 2024,B+,3.3,5.0
S1145,COURSE1001,Fall 2025,A-,3.7,3.0
S1145,COURSE1010,Fall 2024,B+,3.3,
S1145,COURSE1028,Fall 2025,A-,3.7,4.0
S1145,COURSE1037,Spring 2025,B,3.0,
S1145,COURSE1019,Spring 2025,A,4.0,5.0
S1145,COURSE1067,Fall 2024,B+,3.3,4.0
S1145,COURSE1081,Spring 2024,B,3.0,1.0
S1145,COURSE1051,Spring 2025,B-,2.7,5.0
S1145,COURSE1029,Fall 2025,D+,1.3,1.0
S1145,COURSE1099,Spring 2024,B,3.0,
S1146,COURSE1069,Spring 2022,F,0.0,2.0
S1146,COURSE1060,Fall 2025,A,4.0,1.0
S1146,COURSE1015,Fall 2022,B,3.0,
S1146,COURSE1051,Spring 2025,B,3.0,3.0
S1146,COURSE1033,Spring 2024,A-,3.7,4.0
S1146,COURSE1096,Fall 2025,C,2.0,
S1146,COURSE1078,Spring 2023,A-,3.7,
S1146,COURSE1087,Spring 2022,A-,3.7,3.0
S1146,COURSE1006,Spring 2023,C-,1.7,
S1146,COURSE1024,Fall 2024,C,2.0,4.0
S1146,COURSE1042,Spring 2025,B+,3.3,1.0
S1146,COURSE1020,Spring 2023,A-,3.7,3.0
S1146,COURSE1054,Fall 2022,B,3.0,
S1146,COURSE1081,Spring 2025,A-,3.7,2.0
S1146,COURSE1076,Fall 2022,B,3.0,5.0
S1146,COURSE1083,Spring 2025,A-,3.7,1.0
S1146,COURSE1023,Fall 2024,C+,2.3,2.0
S1146,COURSE1016,Fall 2024,C+,2.3,3.0
S1146,COURSE1025,Spring 2024,C,2.0,5.0
S1146,COURSE1066,Fall 2025,C-,1.7,1.0
S1146,COURSE1031,Spring 2023,B,3.0,5.0
S1147,COURSE1007,Spring 2023,C+,2.3,
S1147,COURSE1070,Spring 2023,B+,3.3,3.0
S1147,COURSE1097,Spring 2024,B,3.0,4.0
S1147,COURSE1088,Fall 2022,B-,2.7,5.0
S1147,COURSE1016,Fall 2024,B+,3.3,
S1147,COURSE1025,Spring 2025,C,2.0,3.0
S1147,COURSE1052,Fall 2023,A-,3.7,1.0
S1147,COURSE1034,Spring 2022,D,1.0,5.0
S1147,COURSE1061,Fall 2023,D,1.0,
S1147,COURSE1079,Fall 2023,B+,3.3,4.0
S1147,COURSE1043,Spring 2025,B+,3.3,1.0
S1147,COURSE1000,Fall 2023,B,3.0,1.0
S1147,COURSE1089,Spring 2024,B-,2.7,5.0
S1147,COURSE1010,Fall 2024,C+,2.3,4.0
S1147,COURSE1067,Spring 2024,B-,2.7,3.0
S1147,COURSE1014,Fall 2022,C+,2.3,2.0
S1147,COURSE1008,Fall 2024,C,2.0,3.0
S1147,COURSE1041,Fall 2025,A,4.0,1.0
S1147,COURSE1095,Spring 2024,A-,3.7,3.0
S1147,COURSE1046,Fall 2022,A-,3.7,5.0
S1147,COURSE1033,Fall 2022,B,3.0,3.0
S1148,COURSE1013,Spring 2025,C+,2.3,4.0
S1148,COURSE1076,Fall 2025,C-,1.7,2.0
S1148,COURSE1049,Fall 2025,A-,3.7,3.0
S1148,COURSE1004,Fall 2025,A-,3.7,
S1148,COURSE1028,Fall 2025,C,2.0,3.0
S1148,COURSE1060,Fall 2025,C,2.0,3.0
S1148,COURSE1046,Fall 2025,B+,3.3,4.0
S1149,COURSE1024,Fall 2025,A-,3.7,
S1149,COURSE1087,Fall 2025,F,0.0,
S1149,COURSE1069,Spring 2025,B+,3.3,2.0
S1149,COURSE1006,Spring 2025,F,0.0,
S1149,COURSE1096,Spring 2025,D,1.0,1.0
S1149,COURSE1051,Fall 2025,D,1.0,
S1149,COURSE1083,Fall 2025,C,2.0,3.0
S1149,COURSE1030,Spring 2025,A,4.0,3.0
S1149,COURSE1028,Fall 2025,B+,3.3,5.0
S1150,COURSE1055,Fall 2025,C,2.0,
S1150,COURSE1082,Spring 2024,C-,1.7,3.0
S1150,COURSE1028,Spring 2025,A,4.0,5.0
S1150,COURSE1064,Fall 2023,A-,3.7,4.0
S1150,COURSE1001,Spring 2025,C+,2.3,1.0
S1150,COURSE1019,Spring 2023,B,3.0,2.0
S1150,COURSE1091,Fall 2024,B,3.0,5.0
S1150,COURSE1037,Spring 2022,B-,2.7,
S1150,COURSE1046,Fall 2025,B-,2.7,3.0
S1150,COURSE1010,Spring 2023,B,3.0,
S1150,COURSE1073,Spring 2024,B,3.0,1.0
S1150,COURSE1090,Spring 2025,B-,2.7,
S1150,COURSE1004,Fall 2022,C+,2.3,1.0
S1150,COURSE1026,Fall 2025,B,3.0,
S1150,COURSE1080,Fall 2025,B+,3.3,4.0
S1150,COURSE1045,Spring 2022,C+,2.3,5.0
S1150,COURSE1036,Spring 2023,C,2.0,
S1150,COURSE1071,Spring 2023,B+,3.3,
S1150,COURSE1003,Spring 2025,C-,1.7,5.0
S1150,COURSE1033,Spring 2025,B-,2.7,1.0
S1150,COURSE1095,Fall 2023,C,2.0,1.0
S1151,COURSE1065,Spring 2025,B-,2.7,
S1151,COURSE1047,Fall 2025,C-,1.7,5.0
S1151,COURSE1074,Fall 2025,B+,3.3,3.0
S1151,COURSE1029,Spring 2025,B-,2.7,5.0
S1151,COURSE1020,Spring 2025,C,2.0,
S1151,COURSE1072,Fall 2025,B+,3.3,1.0
S1151,COURSE1050,Fall 2025,B+,3.3,
S1151,COURSE1095,Fall 2025,C-,1.7,
S1152,COURSE1027,Fall 2025,B,3.0,
S1152,COURSE1063,Spring 2025,C-,1.7,5.0
S1152,COURSE1081,Spring 2025,C,2.0,5.0
S1152,COURSE1045,Fall 2025,B-,2.7,
S1152,COURSE1066,Fall 2025,C+,2.3,1.0
S1152,COURSE1064,Fall 2025,B+,3.3,4.0
S1152,COURSE1011,Spring 2025,A,4.0,3.0
S1153,COURSE1069,Fall 2024,C+,2.3,4.0
S1153,COURSE1006,Spring 2025,C+,2.3,2.0
S1153,COURSE1051,Fall 2025,B,3.0,
S1153,COURSE1087,Fall 2025,A,4.0,
S1153,COURSE1060,Spring 2025,C,2.0,
S1153,COURSE1096,Fall 2025,C-,1.7,
S1153,COURSE1015,Fall 2024,C+,2.3,4.0
S1153,COURSE1042,Fall 2023,D,1.0,3.0
S1153,COURSE1024,Spring 2025,B+,3.3,5.0
S1153,COURSE1078,Fall 2023,C-,1.7,5.0
S1153,COURSE1033,Fall 2023,B,3.0,
S1153,COURSE1092,Fall 2025,C-,1.7,
S1153,COURSE1090,Fall 2025,D+,1.3,3.0
S1153,COURSE1014,Fall 2025,C,2.0,4.0
S1153,COURSE1080,Spring 2024,B,3.0,
S1153,COURSE1097,Spring 2024,C,2.0,2.0
S1153,COURSE1036,Spring 2023,D,1.0,
S1153,COURSE1071,Spring 2025,C,2.0,4.0
S1154,COURSE1046,Spring 2025,B,3.0,
S1154,COURSE1001,Spring 2025,D+,1.3,
S1154,COURSE1037,Fall 2025,C,2.0,
S1154,COURSE1055,Fall 2025,C,2.0,2.0
S1154,COURSE1010,Spring 2025,B+,3.3,
S1154,COURSE1092,Fall 2025,A,4.0,2.0
S1154,COURSE1093,Fall 2025,D+,1.3,1.0
S1154,COURSE1087,Spring 2025,A,4.0,2.0
S1155,COURSE1073,Fall 2024,C-,1.7,3.0
S1155,COURSE1019,Fall 2023,C-,1.7,5.0
S1155,COURSE1028,Spring 2024,B-,2.7,3.0
S1155,COURSE1091,Fall 2023,C+,2.3,
S1155,COURSE1010,Fall 2024,A-,3.7,4.0
S1155,COURSE1055,Spring 2023,D,1.0,1.0
S1155,COURSE1046,Spring 2025,D+,1.3,
S1155,COURSE1064,Fall 2024,B-,2.7,1.0
S1155,COURSE1001,Spring 2024,A,4.0,4.0
S1155,COURSE1082,Spring 2025,D+,1.3,4.0
S1155,COURSE1037,Spring 2023,B-,2.7,5.0
S1155,COURSE1054,Fall 2025,D+,1.3,
S1155,COURSE1097,Spring 2023,B,3.0,3.0
S1155,COURSE1022,Fall 2024,B,3.0,
S1155,COURSE1070,Fall 2023,B+,3.3,
S1155,COURSE1051,Fall 2023,C+,2.3,2.0
S1155,COURSE1018,Fall 2024,A,4.0,5.0
S1155,COURSE1077,Fall 2023,A,4.0,
S1156,COURSE1070,Fall 2025,C,2.0,1.0
S1156,COURSE1079,Fall 2024,A-,3.7,5.0
S1156,COURSE1034,Spring 2024,A,4.0,3.0
S1156,COURSE1088,Fall 2023,B+,3.3,4.0
S1156,COURSE1007,Spring 2024,C+,2.3,4.0
S1156,COURSE1016,Spring 2024,B+,3.3,5.0
S1156,COURSE1097,Fall 2025,B,3.0,
S1156,COURSE1061,Spring 2024,A,4.0,
S1156,COURSE1025,Fall 2024,A-,3.7,2.0
S1156,COURSE1052,Spring 2024,B+,3.3,4.0
S1156,COURSE1043,Spring 2025,C+,2.3,4.0
S1156,COURSE1046,Spring 2025,A-,3.7,1.0
S1156,COURSE1026,Fall 2024,B,3.0,
S1156,COURSE1013,Spring 2025,F,0.0,1.0
S1156,COURSE1066,Spring 2023,C-,1.7,1.0
S1156,COURSE1022,Fall 2024,B+,3.3,
S1156,COURSE1055,Spring 2023,B+,3.3,5.0
S1156,COURSE1083,Fall 2023,B+,3.3,1.0
S1156,COURSE1085,Fall 2025,A,4.0,1.0
S1157,COURSE1020,Fall 2023,C+,2.3,1.0
S1157,COURSE1074,Spring 2023,C,2.0,
S1157,COURSE1092,Spring 2024,C+,2.3,2.0
S1157,COURSE1083,Spring 2023,C-,1.7,1.0
S1157,COURSE1002,Spring 2023,A-,3.7,
S1157,COURSE1029,Fall 2023,B-,2.7,2.0
S1157,COURSE1047,Spring 2024,C,2.0,
S1157,COURSE1011,Spring 2025,D,1.0,1.0
S1157,COURSE1065,Spring 2025,C+,2.3,4.0
S1157,COURSE1056,Fall 2024,D+,1.3,
S1157,COURSE1038,Spring 2025,B-,2.7,4.0
S1157,COURSE1093,Spring 2025,A-,3.7,5.0
S1157,COURSE1062,Fall 2024,C+,2.3,5.0
S1157,COURSE1034,Spring 2023,B-,2.7,
S1157,COURSE1045,Fall 2024,C-,1.7,3.0
S1157,COURSE1008,Fall 2024,D,1.0,5.0
S1157,COURSE1027,Spring 2024,B+,3.3,4.0
S1157,COURSE1098,Spring 2023,C+,2.3,
S1158,COURSE1059,Fall 2025,C-,1.7,1.0
S1158,COURSE1014,Spring 2023,B,3.0,5.0
S1158,COURSE1041,Fall 2023,D+,1.3,1.0
S1158,COURSE1050,Fall 2023,B+,3.3,
S1158,COURSE1086,Spring 2024,B+,3.3,
S1158,COURSE1032,Spring 2025,D+,1.3,4.0
S1158,COURSE1005,Spring 2024,B+,3.3,
S1158,COURSE1095,Fall 2022,C,2.0,3.0
S1158,COURSE1023,Spring 2022,B,3.0,
S1158,COURSE1077,Spring 2024,A,4.0,1.0
S1158,COURSE1068,Fall 2023,C+,2.3,
S1158,COURSE1056,Spring 2024,D+,1.3,
S1158,COURSE1071,Fall 2024,D,1.0,3.0
S1158,COURSE1053,Spring 2025,C,2.0,5.0
S1158,COURSE1060,Fall 2025,C-,1.7,5.0
S1158,COURSE1076,Spring 2024,B+,3.3,5.0
S1158,COURSE1078,Spring 2024,C,2.0,4.0
S1158,COURSE1057,Fall 2025,F,0.0,1.0
S1158,COURSE1011,Spring 2023,B+,3.3,1.0
S1158,COURSE1026,Fall 2023,B+,3.3,2.0
S1158,COURSE1074,Fall 2022,B,3.0,1.0
S1159,COURSE1086,Spring 2022,A,4.0,4.0
S1159,COURSE1032,Fall 2025,C+,2.3,
S1159,COURSE1095,Fall 2022,D,1.0,
S1159,COURSE1005,Fall 2022,B,3.0,2.0
S1159,COURSE1059,Fall 2022,B+,3.3,1.0
S1159,COURSE1068,Spring 2023,C,2.0,2.0
S1159,COURSE1050,Spring 2025,B,3.0,1.0
S1159,COURSE1014,Fall 2025,A,4.0,1.0
S1159,COURSE1077,Fall 2022,B,3.0,4.0
S1159,COURSE1041,Fall 2023,D+,1.3,4.0
S1159,COURSE1023,Spring 2022,B+,3.3,3.0
S1159,COURSE1051,Fall 2024,B-,2.7,3.0
S1159,COURSE1027,Spring 2022,A,4.0,2.0
S1159,COURSE1048,Spring 2025,B+,3.3,4.0
S1159,COURSE1019,Fall 2025,B+,3.3,
S1159,COURSE1026,Fall 2023,B,3.0,4.0
S1159,COURSE1063,Fall 2022,A,4.0,
S1159,COURSE1017,Fall 2024,B+,3.3,
S1159,COURSE1006,Fall 2024,C,2.0,5.0
S1159,COURSE1079,Fall 2023,B+,3.3,5.0
S1159,COURSE1053,Spring 2024,C-,1.7,5.0
S1160,COURSE1081,Spring 2025,A,4.0,2.0
S1160,COURSE1027,Fall 2025,A,4.0,2.0
S1160,COURSE1099,Spring 2024,A-,3.7,3.0
S1160,COURSE1009,Spring 2025,A,4.0,3.0
S1160,COURSE1054,Spring 2024,C,2.0,4.0
S1160,COURSE1063,Spring 2024,A,4.0,3.0
S1160,COURSE1045,Spring 2024,B-,2.7,4.0
S1160,COURSE1090,Spring 2024,B+,3.3,3.0
S1160,COURSE1072,Spring 2024,B,3.0,3.0
S1160,COURSE1018,Spring 2024,C-,1.7,2.0
S1160,COURSE1000,Fall 2025,C-,1.7,2.0
S1160,COURSE1036,Fall 2024,C,2.0,5.0
S1160,COURSE1084,Spring 2024,A,4.0,
S1160,COURSE1002,Fall 2025,A-,3.7,4.0
S1160,COURSE1016,Fall 2025,A,4.0,
S1160,COURSE1057,Spring 2024,B,3.0,
S1160,COURSE1022,Spring 2025,D+,1.3,4.0
S1160,COURSE1086,Fall 2025,C,2.0,
S1161,COURSE1099,Spring 2024,C+,2.3,2.0
S1161,COURSE1018,Fall 2025,A-,3.7,3.0
S1161,COURSE1054,Fall 2025,B-,2.7,
S1161,COURSE1036,Spring 2023,D,1.0,
S1161,COURSE1072,Spring 2024,B-,2.7,
S1161,COURSE1090,Spring 2025,C,2.0,
S1161,COURSE1081,Fall 2025,B,3.0,4.0
S1161,COURSE1063,Spring 2025,B,3.0,1.0
S1161,COURSE1000,Spring 2024,A-,3.7,5.0
S1161,COURSE1009,Fall 2025,D+,1.3,
S1161,COURSE1027,Fall 2025,C+,2.3,1.0
S1161,COURSE1045,Spring 2023,D,1.0,2.0
S1161,COURSE1033,Spring 2023,A,4.0,
S1161,COURSE1032,Fall 2025,B+,3.3,4.0
S1161,COURSE1052,Fall 2024,C,2.0,4.0
